subjectID,activity,feature,mean,std
3,WALKING_DOWNSTAIRS,fBodyAccJerk-std()-X,-0.1654428986857143,0.17817943046705215
3,WALKING_DOWNSTAIRS,fBodyAccJerk-std()-Y,-0.1477282400619796,0.21469639063630455
3,WALKING_DOWNSTAIRS,fBodyAccJerk-std()-Z,-0.6135250742857142,0.0669009929553497
3,WALKING_DOWNSTAIRS,fBodyAccMag-mean(),0.028941319561224487,0.16893808061481846
3,WALKING_DOWNSTAIRS,fBodyAccMag-std(),-0.23384942212040816,0.09309276144078438
3,WALKING_DOWNSTAIRS,fBodyBodyAccJerkMag-mean(),-0.04947797732244898,0.19866552044384983
3,WALKING_DOWNSTAIRS,fBodyBodyAccJerkMag-std(),-0.15910228801836734,0.14236478260116928
3,WALKING_DOWNSTAIRS,fBodyBodyGyroJerkMag-mean(),-0.5762771993877551,0.07360445126530041
3,WALKING_DOWNSTAIRS,fBodyBodyGyroJerkMag-std(),-0.6249108206122449,0.07248405570189845
3,WALKING_DOWNSTAIRS,fBodyBodyGyroMag-mean(),-0.3323766293714286,0.1532013974531608
3,WALKING_DOWNSTAIRS,fBodyBodyGyroMag-std(),-0.32244082702040816,0.29070174029444046
3,WALKING_DOWNSTAIRS,fBodyGyro-mean()-X,-0.12906657429591836,0.21477089978386674
3,WALKING_DOWNSTAIRS,fBodyGyro-mean()-Y,-0.5426941640816326,0.04982438919650148
3,WALKING_DOWNSTAIRS,fBodyGyro-mean()-Z,-0.3028664611795918,0.12387377047566848
3,WALKING_DOWNSTAIRS,fBodyGyro-std()-X,-0.3086303310510204,0.26082776933296603
3,WALKING_DOWNSTAIRS,fBodyGyro-std()-Y,-0.5530945402040817,0.05025782806634341
3,WALKING_DOWNSTAIRS,fBodyGyro-std()-Z,-0.5481643132653061,0.07243643963242213
3,WALKING_DOWNSTAIRS,tBodyAcc-mean()-X,0.2924234846938775,0.08082751383386184
3,WALKING_DOWNSTAIRS,tBodyAcc-mean()-Y,-0.019355407932857144,0.0222540608376954
3,WALKING_DOWNSTAIRS,tBodyAcc-mean()-Z,-0.11613984290816326,0.05292040209731878
3,WALKING_DOWNSTAIRS,tBodyAcc-std()-X,-0.05741004751020408,0.1585516785075325
3,WALKING_DOWNSTAIRS,tBodyAcc-std()-Y,-0.03315037233877551,0.18927350443240162
3,WALKING_DOWNSTAIRS,tBodyAcc-std()-Z,-0.36224024548979594,0.10096683702221082
3,WALKING_DOWNSTAIRS,tBodyAccJerk-mean()-X,0.0725689294489796,0.29703939788781325
3,WALKING_DOWNSTAIRS,tBodyAccJerk-mean()-Y,0.010970776918367349,0.23715772275080757
3,WALKING_DOWNSTAIRS,tBodyAccJerk-mean()-Z,-0.0020272797814285693,0.13183327554205324
3,WALKING_DOWNSTAIRS,tBodyAccJerk-std()-X,-0.0858010042244898,0.1869408716887451
3,WALKING_DOWNSTAIRS,tBodyAccJerk-std()-Y,-0.11143919497959183,0.20665366844761945
3,WALKING_DOWNSTAIRS,tBodyAccJerk-std()-Z,-0.5717352430612245,0.06934275558491845
3,WALKING_DOWNSTAIRS,tBodyAccJerkMag-mean(),-0.20523924665306123,0.1621877811438923
3,WALKING_DOWNSTAIRS,tBodyAccJerkMag-std(),-0.09263244945306122,0.16862177488432342
3,WALKING_DOWNSTAIRS,tBodyAccMag-mean(),-0.06281261182836735,0.16607320670208786
3,WALKING_DOWNSTAIRS,tBodyAccMag-std(),-0.041134007846938776,0.12745841270983646
3,WALKING_DOWNSTAIRS,tBodyGyro-mean()-X,-0.1315732764510204,0.31894827223356875
3,WALKING_DOWNSTAIRS,tBodyGyro-mean()-Y,-0.013935804395918369,0.19337072242128825
3,WALKING_DOWNSTAIRS,tBodyGyro-mean()-Z,0.12382673835306122,0.09430632838159639
3,WALKING_DOWNSTAIRS,tBodyGyro-std()-X,-0.2616534140142857,0.24640986610106036
3,WALKING_DOWNSTAIRS,tBodyGyro-std()-Y,-0.5467403879591837,0.046251229691509875
3,WALKING_DOWNSTAIRS,tBodyGyro-std()-Z,-0.4423077675510204,0.09077854288185679
3,WALKING_DOWNSTAIRS,tBodyGyroJerk-mean()-X,-0.07787016502857143,0.20609586326800136
3,WALKING_DOWNSTAIRS,tBodyGyroJerk-mean()-Y,-0.039156793095918366,0.11636208314268832
3,WALKING_DOWNSTAIRS,tBodyGyroJerk-mean()-Z,-0.0416193131122449,0.13286186954883367
3,WALKING_DOWNSTAIRS,tBodyGyroJerk-std()-X,-0.2856831623469388,0.14894290899522988
3,WALKING_DOWNSTAIRS,tBodyGyroJerk-std()-Y,-0.6809473381632654,0.04544019797084198
3,WALKING_DOWNSTAIRS,tBodyGyroJerk-std()-Z,-0.37460541230612243,0.13017363966674278
3,WALKING_DOWNSTAIRS,tBodyGyroJerkMag-mean(),-0.5085675771428572,0.07986809439013044
3,WALKING_DOWNSTAIRS,tBodyGyroJerkMag-std(),-0.5839192110204081,0.07181489539075024
3,WALKING_DOWNSTAIRS,tBodyGyroMag-mean(),-0.21529450124489796,0.14898225122779468
3,WALKING_DOWNSTAIRS,tBodyGyroMag-std(),-0.2457946993469388,0.2611218647998892
3,WALKING_DOWNSTAIRS,tGravityAcc-mean()-X,0.9390577877551021,0.013986864227617916
3,WALKING_DOWNSTAIRS,tGravityAcc-mean()-Y,-0.2288292142857143,0.024880142980691446
3,WALKING_DOWNSTAIRS,tGravityAcc-mean()-Z,-0.10235275804081632,0.0253252492286681
3,WALKING_DOWNSTAIRS,tGravityAcc-std()-X,-0.9500611295918368,0.01949690012957251
3,WALKING_DOWNSTAIRS,tGravityAcc-std()-Y,-0.946094637755102,0.025638170782668973
3,WALKING_DOWNSTAIRS,tGravityAcc-std()-Z,-0.899943947755102,0.050566579851045824
3,WALKING_DOWNSTAIRS,tGravityAccMag-mean(),-0.06281261182836735,0.16607320670208786
3,WALKING_DOWNSTAIRS,tGravityAccMag-std(),-0.041134007846938776,0.12745841270983646
3,WALKING_UPSTAIRS,fBodyAcc-mean()-X,-0.39200421147457626,0.08987084491221738
3,WALKING_UPSTAIRS,fBodyAcc-mean()-Y,-0.07880941566440677,0.14041863774168178
3,WALKING_UPSTAIRS,fBodyAcc-mean()-Z,-0.5044945284745763,0.06238728786086136
3,WALKING_UPSTAIRS,fBodyAcc-std()-X,-0.2853330240508475,0.09463974673052805
3,WALKING_UPSTAIRS,fBodyAcc-std()-Y,-0.008039875296610169,0.10847511470867179
3,WALKING_UPSTAIRS,fBodyAcc-std()-Z,-0.3507972262711864,0.07375711735176994
3,WALKING_UPSTAIRS,fBodyAccJerk-mean()-X,-0.47843430627118644,0.059344450081009865
3,WALKING_UPSTAIRS,fBodyAccJerk-mean()-Y,-0.28377254747101693,0.12591666078237193
3,WALKING_UPSTAIRS,fBodyAccJerk-mean()-Z,-0.6773145340677966,0.05148401003315205
3,WALKING_UPSTAIRS,fBodyAccJerk-std()-X,-0.48644650966101693,0.07241287800438702
3,WALKING_UPSTAIRS,fBodyAccJerk-std()-Y,-0.2681915236440678,0.13581381232927797
3,WALKING_UPSTAIRS,fBodyAccJerk-std()-Z,-0.7387058638983051,0.03622575599336634
3,WALKING_UPSTAIRS,fBodyAccMag-mean(),-0.31586607949152545,0.08686081760180127
3,WALKING_UPSTAIRS,fBodyAccMag-std(),-0.44799436915254237,0.07454583266030133
3,WALKING_UPSTAIRS,fBodyBodyAccJerkMag-mean(),-0.41292089847457625,0.07866000218564854
3,WALKING_UPSTAIRS,fBodyBodyAccJerkMag-std(),-0.4806092022033898,0.10935213008975103
3,WALKING_UPSTAIRS,fBodyBodyGyroJerkMag-mean(),-0.7168777786440678,0.04450134160984561
3,WALKING_UPSTAIRS,fBodyBodyGyroJerkMag-std(),-0.7400334362711865,0.050447356293102756
3,WALKING_UPSTAIRS,fBodyBodyGyroMag-mean(),-0.5142115837288136,0.10990582919280718
3,WALKING_UPSTAIRS,fBodyBodyGyroMag-std(),-0.4451818024305085,0.22157843694652762
3,WALKING_UPSTAIRS,fBodyGyro-mean()-X,-0.37821668176271184,0.14027001428482763
3,WALKING_UPSTAIRS,fBodyGyro-mean()-Y,-0.6372935083050848,0.060747289988671065
3,WALKING_UPSTAIRS,fBodyGyro-mean()-Z,-0.43150336152542373,0.0866220065676624
3,WALKING_UPSTAIRS,fBodyGyro-std()-X,-0.4848209913559322,0.18936725404512011
3,WALKING_UPSTAIRS,fBodyGyro-std()-Y,-0.5560459471186441,0.07359655276787125
3,WALKING_UPSTAIRS,fBodyGyro-std()-Z,-0.5610976496610169,0.08095686199992987
3,WALKING_UPSTAIRS,tBodyAcc-mean()-X,0.26081987306779664,0.0769843087765717
3,WALKING_UPSTAIRS,tBodyAcc-mean()-Y,-0.03241094105559322,0.04561870426535422
3,WALKING_UPSTAIRS,tBodyAcc-mean()-Z,-0.11006486343728814,0.046739060424075336
3,WALKING_UPSTAIRS,tBodyAcc-std()-X,-0.31312343762711864,0.08723027245468609
3,WALKING_UPSTAIRS,tBodyAcc-std()-Y,0.011628081337288135,0.11585181850614161
3,WALKING_UPSTAIRS,tBodyAcc-std()-Z,-0.3697546040677966,0.06524199891951944
3,WALKING_UPSTAIRS,tBodyAccJerk-mean()-X,0.04268809861864407,0.17307446047019612
3,WALKING_UPSTAIRS,tBodyAccJerk-mean()-Y,0.03972492704847457,0.20559945305565017
3,WALKING_UPSTAIRS,tBodyAccJerk-mean()-Z,0.020820553810169493,0.1629310755142589
3,WALKING_UPSTAIRS,tBodyAccJerk-std()-X,-0.45836461694915254,0.06404048664752832
3,WALKING_UPSTAIRS,tBodyAccJerk-std()-Y,-0.25168036454067794,0.13048047322706519
3,WALKING_UPSTAIRS,tBodyAccJerk-std()-Z,-0.7085517118644068,0.04253047053898151
3,WALKING_UPSTAIRS,tBodyAccJerkMag-mean(),-0.4369011594915254,0.07674859987098848
3,WALKING_UPSTAIRS,tBodyAccJerkMag-std(),-0.43902059169491525,0.0833691580463978
3,WALKING_UPSTAIRS,tBodyAccMag-mean(),-0.184014895,0.08554341676176244
3,WALKING_UPSTAIRS,tBodyAccMag-std(),-0.3335974325423729,0.08216589658204422
3,WALKING_UPSTAIRS,tBodyGyro-mean()-X,0.0721980309322034,0.2890114791227848
3,WALKING_UPSTAIRS,tBodyGyro-mean()-Y,-0.13927540563728813,0.21894363741287792
3,WALKING_UPSTAIRS,tBodyGyro-mean()-Z,0.021560369700000002,0.16962070841134022
3,WALKING_UPSTAIRS,tBodyGyro-std()-X,-0.4560392625254237,0.17671981554613303
3,WALKING_UPSTAIRS,tBodyGyro-std()-Y,-0.5827428459322034,0.06556844915073841
3,WALKING_UPSTAIRS,tBodyGyro-std()-Z,-0.49232730508474576,0.08474981054431549
3,WALKING_UPSTAIRS,tBodyGyroJerk-mean()-X,-0.11551056949152542,0.19880678157527992
3,WALKING_UPSTAIRS,tBodyGyroJerk-mean()-Y,-0.040037251049152546,0.07893952010885286
3,WALKING_UPSTAIRS,tBodyGyroJerk-mean()-Z,-0.04981808743050847,0.133499595584258
3,WALKING_UPSTAIRS,tBodyGyroJerk-std()-X,-0.5072707579661017,0.06421094315470785
3,WALKING_UPSTAIRS,tBodyGyroJerk-std()-Y,-0.7757741433898305,0.0433921309547315
3,WALKING_UPSTAIRS,tBodyGyroJerk-std()-Z,-0.5734339476271186,0.06752249160267632
3,WALKING_UPSTAIRS,tBodyGyroJerkMag-mean(),-0.6588614013559322,0.046610597044648934
3,WALKING_UPSTAIRS,tBodyGyroJerkMag-std(),-0.718028040338983,0.04571536462672339
3,WALKING_UPSTAIRS,tBodyGyroMag-mean(),-0.347321812220339,0.1329577563948563
3,WALKING_UPSTAIRS,tBodyGyroMag-std(),-0.4088866531864407,0.19821072855598787
3,WALKING_UPSTAIRS,tGravityAcc-mean()-X,0.8835334361016949,0.01709538049161568
3,WALKING_UPSTAIRS,tGravityAcc-mean()-Y,-0.38285115372881356,0.02472942224710232
3,WALKING_UPSTAIRS,tGravityAcc-mean()-Z,-0.1629439552542373,0.03069840994237724
3,WALKING_UPSTAIRS,tGravityAcc-std()-X,-0.9440408193220339,0.03792357522326038
3,WALKING_UPSTAIRS,tGravityAcc-std()-Y,-0.9098259538983051,0.0780099094580725
3,WALKING_UPSTAIRS,tGravityAcc-std()-Z,-0.9094696750847457,0.04718582760514562
3,WALKING_UPSTAIRS,tGravityAccMag-mean(),-0.184014895,0.08554341676176244
3,WALKING_UPSTAIRS,tGravityAccMag-std(),-0.3335974325423729,0.08216589658204422
4,LAYING,fBodyAcc-mean()-X,-0.9588020775925926,0.0966270172372338
4,LAYING,fBodyAcc-mean()-Y,-0.9388833744444445,0.10180526380030212
4,LAYING,fBodyAcc-mean()-Z,-0.9675042788888889,0.044529958038231676
4,LAYING,fBodyAcc-std()-X,-0.9524648814814815,0.10837864992516498
4,LAYING,fBodyAcc-std()-Y,-0.9463809711111111,0.10223591655947645
4,LAYING,fBodyAcc-std()-Z,-0.9621544542592593,0.049143739761069345
4,LAYING,fBodyAccJerk-mean()-X,-0.9785424574074074,0.033470638885387476
4,LAYING,fBodyAccJerk-mean()-Y,-0.9439699872222223,0.0844731785697145
4,LAYING,fBodyAccJerk-mean()-Z,-0.9753833294444444,0.032724987982489066
4,LAYING,fBodyAccJerk-std()-X,-0.9800792925925926,0.03222920486815148
4,LAYING,fBodyAccJerk-std()-Y,-0.9443668816666667,0.0876696539537896
4,LAYING,fBodyAccJerk-std()-Z,-0.9802612362962964,0.025237840112475478
4,LAYING,fBodyAccMag-mean(),-0.9393897012962963,0.14104871436265848
4,LAYING,fBodyAccMag-std(),-0.937187975962963,0.15466720412864213
4,LAYING,fBodyBodyAccJerkMag-mean(),-0.9622871253703704,0.0619740512064401
4,LAYING,fBodyBodyAccJerkMag-std(),-0.9580371192592593,0.06828341798416071
4,LAYING,fBodyBodyGyroJerkMag-mean(),-0.9836090733333334,0.025438000940160587
4,LAYING,fBodyBodyGyroJerkMag-std(),-0.9825436316666667,0.026204308510270963
4,LAYING,fBodyBodyGyroMag-mean(),-0.9615566601851852,0.048528135258676434
4,LAYING,fBodyBodyGyroMag-std(),-0.9471003251851852,0.06219828132823867
4,LAYING,fBodyGyro-mean()-X,-0.9672037364814815,0.04790733510911102
4,LAYING,fBodyGyro-mean()-Y,-0.972187839074074,0.02423683117081188
4,LAYING,fBodyGyro-mean()-Z,-0.9614792625925926,0.05163671028353751
4,LAYING,fBodyGyro-std()-X,-0.9750947394444445,0.03196510370076881
4,LAYING,fBodyGyro-std()-Y,-0.9561825001851851,0.01970702964778175
4,LAYING,fBodyGyro-std()-Z,-0.9658074666666667,0.04621566756888539
4,LAYING,tBodyAcc-mean()-X,0.2635592149814815,0.08841844347853504
4,LAYING,tBodyAcc-mean()-Y,-0.015003184105555555,0.012274541842324141
4,LAYING,tBodyAcc-mean()-Z,-0.11068815031481481,0.020154812620500912
4,LAYING,tBodyAcc-std()-X,-0.9541937388888889,0.10511506537448465
4,LAYING,tBodyAcc-std()-Y,-0.9417140424074074,0.1063893908037173
4,LAYING,tBodyAcc-std()-Z,-0.9626673148148148,0.04986079145009485
4,LAYING,tBodyAccJerk-mean()-X,0.09344942177777778,0.07520629911990281
4,LAYING,tBodyAccJerk-mean()-Y,0.006933132139685185,0.042000381818368925
4,LAYING,tBodyAccJerk-mean()-Z,-0.006410543287407407,0.02908554147898682
4,LAYING,tBodyAccJerk-std()-X,-0.9783027811111111,0.0343178324832387
4,LAYING,tBodyAccJerk-std()-Y,-0.9422094883333333,0.0887427252998342
4,LAYING,tBodyAccJerk-std()-Z,-0.9785119842592592,0.028978911388170603
4,LAYING,tBodyAccJerkMag-mean(),-0.9700957716666667,0.04813638711327617
4,LAYING,tBodyAccJerkMag-std(),-0.9607864307407408,0.06478736917940528
4,LAYING,tBodyAccMag-mean(),-0.9545576031481482,0.09009829238764687
4,LAYING,tBodyAccMag-std(),-0.9312922166111111,0.16750191819446103
4,LAYING,tBodyGyro-mean()-X,-0.009231563472222223,0.05169347737678677
4,LAYING,tBodyGyro-mean()-Y,-0.09301281807592593,0.048982375000824675
4,LAYING,tBodyGyro-mean()-Z,0.1697204040925926,0.18910810687781024
4,LAYING,tBodyGyro-std()-X,-0.9731024222222222,0.035710543646704236
4,LAYING,tBodyGyro-std()-Y,-0.9611092918518519,0.020867028277526227
4,LAYING,tBodyGyro-std()-Z,-0.962073755,0.05091349124277331
4,LAYING,tBodyGyroJerk-mean()-X,-0.10501987768518518,0.018706239968046757
4,LAYING,tBodyGyroJerk-mean()-Y,-0.03812304322222222,0.014944394319038073
4,LAYING,tBodyGyroJerk-mean()-Z,-0.07121562883333334,0.0329229130192973
4,LAYING,tBodyGyroJerk-std()-X,-0.9751032042592592,0.04155294821008563
4,LAYING,tBodyGyroJerk-std()-Y,-0.9868556298148148,0.01630716779992328
4,LAYING,tBodyGyroJerk-std()-Z,-0.9839653598148148,0.025173019006789685
4,LAYING,tBodyGyroJerkMag-mean(),-0.985068502037037,0.023236915819697397
4,LAYING,tBodyGyroJerkMag-std(),-0.9826982137037037,0.026486761276666746
4,LAYING,tBodyGyroMag-mean(),-0.9302364625925926,0.09711581620876744
4,LAYING,tBodyGyroMag-std(),-0.9470317816666667,0.06345698747023938
4,LAYING,tGravityAcc-mean()-X,-0.4206646622222222,0.037001216008365034
4,LAYING,tGravityAcc-mean()-Y,0.9151651042592592,0.043089234173263276
4,LAYING,tGravityAcc-mean()-Z,0.3415313105555556,0.13409345122915214
4,LAYING,tGravityAcc-std()-X,-0.9211999659259259,0.22388554073612346
4,LAYING,tGravityAcc-std()-Y,-0.9698166357407407,0.080086128080013
4,LAYING,tGravityAcc-std()-Z,-0.9761766088888889,0.043959834264995
4,LAYING,tGravityAccMag-mean(),-0.9545576031481482,0.09009829238764687
4,LAYING,tGravityAccMag-std(),-0.9312922166111111,0.16750191819446103
4,SITTING,fBodyAcc-mean()-X,-0.9774624984,0.024699467320556657
4,SITTING,fBodyAcc-mean()-Y,-0.9057829318,0.1399020260277652
4,SITTING,fBodyAcc-mean()-Z,-0.9517837432,0.08718725089547101
4,SITTING,fBodyAcc-std()-X,-0.9819081892,0.024453605846219664
4,SITTING,fBodyAcc-std()-Y,-0.8894673493999999,0.18630925570377233
4,SITTING,fBodyAcc-std()-Z,-0.9269993168,0.1290095932908559
4,SITTING,fBodyAccJerk-mean()-X,-0.9768457126,0.020621428658184456
4,SITTING,fBodyAccJerk-mean()-Y,-0.9442983908,0.05209185189988546
4,SITTING,fBodyAccJerk-mean()-Z,-0.9751549056,0.022620850115818807
4,SITTING,fBodyAccJerk-std()-X,-0.9787769122,0.018505278289380617
4,SITTING,fBodyAccJerk-std()-Y,-0.949293158,0.045085044610333164
4,SITTING,fBodyAccJerk-std()-Z,-0.9816994482,0.016002146210490932
4,SITTING,fBodyAccMag-mean(),-0.929002095,0.12632377085836705
4,SITTING,fBodyAccMag-std(),-0.9198157096,0.14961323981604402
4,SITTING,fBodyBodyAccJerkMag-mean(),-0.9625007338,0.04083826745245099
4,SITTING,fBodyBodyAccJerkMag-std(),-0.9615845194,0.04278487840078016
4,SITTING,fBodyBodyGyroJerkMag-mean(),-0.9765477634,0.030203927790896132
4,SITTING,fBodyBodyGyroJerkMag-std(),-0.9762617538,0.028223699041977877
4,SITTING,fBodyBodyGyroMag-mean(),-0.9487697524,0.05513560393168105
4,SITTING,fBodyBodyGyroMag-std(),-0.9288505544,0.08180618928943294
4,SITTING,fBodyGyro-mean()-X,-0.9605896358,0.051982155877507596
4,SITTING,fBodyGyro-mean()-Y,-0.9675836478,0.026982250926143442
4,SITTING,fBodyGyro-mean()-Z,-0.9337768922,0.0631163689483624
4,SITTING,fBodyGyro-std()-X,-0.973333107,0.034184518839626823
4,SITTING,fBodyGyro-std()-Y,-0.954120419,0.04384003291873737
4,SITTING,fBodyGyro-std()-Z,-0.9328683544,0.07387575957942451
4,SITTING,tBodyAcc-mean()-X,0.27153827992,0.031335164378184704
4,SITTING,tBodyAcc-mean()-Y,-0.007163065158,0.0372053998038389
4,SITTING,tBodyAcc-mean()-Z,-0.10587459588,0.03481689912977192
4,SITTING,tBodyAcc-std()-X,-0.980309931,0.024239923354716263
4,SITTING,tBodyAcc-std()-Y,-0.89022398108,0.17915877973426325
4,SITTING,tBodyAcc-std()-Z,-0.9322030066,0.12152897504438828
4,SITTING,tBodyAccJerk-mean()-X,0.0784500239,0.022456434826865268
4,SITTING,tBodyAccJerk-mean()-Y,-0.0108582171094,0.09643218957511937
4,SITTING,tBodyAccJerk-mean()-Z,-0.0121499951596,0.07287446036017411
4,SITTING,tBodyAccJerk-std()-X,-0.9767421962,0.02047153900380002
4,SITTING,tBodyAccJerk-std()-Y,-0.9445961056,0.05049621236205548
4,SITTING,tBodyAccJerk-std()-Z,-0.9790387658,0.019368398628631964
4,SITTING,tBodyAccJerkMag-mean(),-0.9701322836,0.025960815347757283
4,SITTING,tBodyAccJerkMag-std(),-0.9625491104,0.04161965838723413
4,SITTING,tBodyAccMag-mean(),-0.93569482,0.08864813307822818
4,SITTING,tBodyAccMag-std(),-0.9144078448,0.15860559858498177
4,SITTING,tBodyGyro-mean()-X,-0.04944351156,0.06998117867859462
4,SITTING,tBodyGyro-mean()-Y,-0.08943006108,0.039248839366268946
4,SITTING,tBodyGyro-mean()-Z,0.10115033478,0.13619750922017357
4,SITTING,tBodyGyro-std()-X,-0.9701317904,0.038369570264929785
4,SITTING,tBodyGyro-std()-Y,-0.9584681204,0.0382203205370439
4,SITTING,tBodyGyro-std()-Z,-0.9279722294,0.0766213971764977
4,SITTING,tBodyGyroJerk-mean()-X,-0.09694948424,0.02905715369431243
4,SITTING,tBodyGyroJerk-mean()-Y,-0.041848389996,0.01519623159658411
4,SITTING,tBodyGyroJerk-mean()-Z,-0.0489964351672,0.030039504518919652
4,SITTING,tBodyGyroJerk-std()-X,-0.9698997312000001,0.03755769611047029
4,SITTING,tBodyGyroJerk-std()-Y,-0.984441358,0.012599449868934113
4,SITTING,tBodyGyroJerk-std()-Z,-0.9688048316,0.03245253478163464
4,SITTING,tBodyGyroJerkMag-mean(),-0.9804904618,0.017731064485327193
4,SITTING,tBodyGyroJerkMag-std(),-0.9758066902,0.030202002070656247
4,SITTING,tBodyGyroMag-mean(),-0.9260633138,0.08755202319076305
4,SITTING,tBodyGyroMag-std(),-0.928898293,0.08043498727263435
4,SITTING,tGravityAcc-mean()-X,0.8693030064,0.11130614731679268
4,SITTING,tGravityAcc-mean()-Y,0.211622539936894,0.22876396489260528
4,SITTING,tGravityAcc-mean()-Z,0.11012048108,0.06563278177843372
4,SITTING,tGravityAcc-std()-X,-0.9814052948,0.046900275143723885
4,SITTING,tGravityAcc-std()-Y,-0.93272710386,0.15091531473728162
4,SITTING,tGravityAcc-std()-Z,-0.9509492546,0.09882679321727966
4,SITTING,tGravityAccMag-mean(),-0.93569482,0.08864813307822818
4,SITTING,tGravityAccMag-std(),-0.9144078448,0.15860559858498177
4,STANDING,fBodyAcc-mean()-X,-0.9734975496428572,0.03892587699381517
4,STANDING,fBodyAcc-mean()-Y,-0.889549205,0.11094897832151496
4,STANDING,fBodyAcc-mean()-Z,-0.93164342125,0.08379096965854484
4,STANDING,fBodyAcc-std()-X,-0.9787376376785715,0.03907069142598775
4,STANDING,fBodyAcc-std()-Y,-0.8573802818035714,0.18488557344562687
4,STANDING,fBodyAcc-std()-Z,-0.8875543176785714,0.13865395341354372
4,STANDING,fBodyAccJerk-mean()-X,-0.9723108942857143,0.035423356406143004
4,STANDING,fBodyAccJerk-mean()-Y,-0.9376242421428571,0.045915905121435986
4,STANDING,fBodyAccJerk-mean()-Z,-0.9686484116071429,0.02553576614395558
4,STANDING,fBodyAccJerk-std()-X,-0.9757067235714286,0.025719556731968223
4,STANDING,fBodyAccJerk-std()-Y,-0.9440753089285714,0.041252442341385614
4,STANDING,fBodyAccJerk-std()-Z,-0.9762295055357143,0.018184533866999975
4,STANDING,fBodyAccMag-mean(),-0.9176140148214286,0.09709050728628427
4,STANDING,fBodyAccMag-std(),-0.8953400421428571,0.15381266006274064
4,STANDING,fBodyBodyAccJerkMag-mean(),-0.9561392835714285,0.042315240528123084
4,STANDING,fBodyBodyAccJerkMag-std(),-0.96003249875,0.040238875596601574
4,STANDING,fBodyBodyGyroJerkMag-mean(),-0.9644711394642858,0.04690769849545126
4,STANDING,fBodyBodyGyroJerkMag-std(),-0.9664302175,0.042311764242042
4,STANDING,fBodyBodyGyroMag-mean(),-0.9142091657142857,0.09446060767240605
4,STANDING,fBodyBodyGyroMag-std(),-0.8871944042857143,0.12334969149380101
4,STANDING,fBodyGyro-mean()-X,-0.9054641619642857,0.08103622491417953
4,STANDING,fBodyGyro-mean()-Y,-0.9559929451785715,0.05980950802543362
4,STANDING,fBodyGyro-mean()-Z,-0.9152809553571428,0.0880124048346456
4,STANDING,fBodyGyro-std()-X,-0.9124647939285714,0.0771565005380609
4,STANDING,fBodyGyro-std()-Y,-0.9458258401785714,0.06410034689396925
4,STANDING,fBodyGyro-std()-Z,-0.91665163125,0.07712445272890356
4,STANDING,tBodyAcc-mean()-X,0.28049974589285714,0.02843297919022683
4,STANDING,tBodyAcc-mean()-Y,-0.009489110985535714,0.049978167019636144
4,STANDING,tBodyAcc-mean()-Z,-0.09615749055357142,0.09222052404235417
4,STANDING,tBodyAcc-std()-X,-0.97692058,0.038845068628625266
4,STANDING,tBodyAcc-std()-Y,-0.86159737875,0.1701746669870237
4,STANDING,tBodyAcc-std()-Z,-0.8968805383928571,0.12770617382557065
4,STANDING,tBodyAccJerk-mean()-X,0.07213283798571428,0.02723230095567874
4,STANDING,tBodyAccJerk-mean()-Y,-0.006530156937732143,0.07555386821686742
4,STANDING,tBodyAccJerk-mean()-Z,-0.021188989056785713,0.07428638058592238
4,STANDING,tBodyAccJerk-std()-X,-0.9725865419642857,0.03238027241112911
4,STANDING,tBodyAccJerk-std()-Y,-0.9383546778571429,0.045125465729828985
4,STANDING,tBodyAccJerk-std()-Z,-0.9730542010714286,0.02188559446446615
4,STANDING,tBodyAccJerkMag-mean(),-0.9633707383928571,0.03043891880380222
4,STANDING,tBodyAccJerkMag-std(),-0.9581594821428572,0.04136659822540775
4,STANDING,tBodyAccMag-mean(),-0.9064780517857143,0.12453242687475088
4,STANDING,tBodyAccMag-std(),-0.8909766833928572,0.15316047399243712
4,STANDING,tBodyGyro-mean()-X,-0.030644934235714287,0.05327706919779447
4,STANDING,tBodyGyro-mean()-Y,-0.061824850625,0.11656326265857654
4,STANDING,tBodyGyro-mean()-Z,0.07556364308928572,0.0908086109085544
4,STANDING,tBodyGyro-std()-X,-0.9096879744642857,0.07788728010899747
4,STANDING,tBodyGyro-std()-Y,-0.9492271469642857,0.06267979874820884
4,STANDING,tBodyGyro-std()-Z,-0.9099950385714286,0.08543827885006947
4,STANDING,tBodyGyroJerk-mean()-X,-0.10305789414285714,0.055054401712582475
4,STANDING,tBodyGyroJerk-mean()-Y,-0.04612572013571429,0.029500046163585404
4,STANDING,tBodyGyroJerk-mean()-Z,-0.04907534978678571,0.0363408644612862
4,STANDING,tBodyGyroJerk-std()-X,-0.9496338785714286,0.04144254006477834
4,STANDING,tBodyGyroJerk-std()-Y,-0.9760651746428571,0.03629821821477111
4,STANDING,tBodyGyroJerk-std()-Z,-0.9579820194642857,0.051204216945942516
4,STANDING,tBodyGyroJerkMag-mean(),-0.9676140739285715,0.03356761648495112
4,STANDING,tBodyGyroJerkMag-std(),-0.9642827842857142,0.04624653650120288
4,STANDING,tBodyGyroMag-mean(),-0.9009821005357143,0.09115574959095321
4,STANDING,tBodyGyroMag-std(),-0.8851443176785714,0.12504522723068895
4,STANDING,tGravityAcc-mean()-X,0.95619779125,0.011302418493022562
4,STANDING,tGravityAcc-mean()-Y,-0.07590090610714285,0.028514706227011796
